,paper_id,all_content,only_nouns,keywords
415,1629,"['robot', 'trajectori', 'control', 'use', 'neural', 'network', 'use', 'new', 'type', 'neural', 'network', 'control', 'trajectori', 'robot', 'discuss', 'control', 'describ', 'compris', 'base', 'control', 'fix', 'gain', 'feedback', 'control', 'base', 'control', 'employ', 'modifi', 'recurr', 'weight', 'obtain', 'train', 'identifi', 'onlin', 'invers', 'dynam', 'robot', 'work', 'confirm', 'superior', 'propos', 'base', 'control', 'reject', 'larg', 'disturb']","['robot', 'trajectori', 'control', 'neural', 'network', 'new', 'type', 'neural', 'network', 'trajectori', 'robot', 'control', 'compris', 'control', 'gain', 'feedback', 'control', 'control', 'modifi', 'recurr', 'weight', 'identifi', 'onlin', 'invers', 'dynam', 'work', 'superior', 'control', 'larg', 'disturb']","['gain', 'algorithm', 'neural', 'base', 'network', 'kutta', 'feedback', 'vari', 'fourth', 'order', 'trajectori', 'manipul', 'train', 'rung', 'control', 'fix', 'network', 'control', 'modifi', 'recurr', 'reject', 'dynam', 'plant', 'larg', 'nonlinear', 'time', 'disturb', 'multivari', 'invers', 'robot']"
416,1749,"['advanc', 'aerostat', 'stabil', 'analysi', 'cabl', 'stay', 'bridg', 'use', 'finit', 'element', 'method', 'base', 'concept', 'limit', 'point', 'instabl', 'advanc', 'nonlinear', 'finit', 'element', 'method', 'use', 'analyz', 'aerostat', 'stabil', 'cabl', 'stay', 'bridg', 'propos', 'geometr', 'nonlinear', 'compon', 'wind', 'load', 'consid', 'method', 'exampl', 'bridg', 'second', 'santou', 'bay', 'cabl', 'stay', 'bridg', 'main', 'span', 'length', '518', 'built', 'china', 'aerostat', 'stabil', 'exampl', 'bridg', 'investig', 'use', 'linear', 'propos', 'method', 'effect', 'pitch', 'moment', 'coeffici', 'aerostat', 'stabil', 'bridg', 'studi', 'result', 'aerostat', 'instabl', 'analys', 'cabl', 'stay', 'bridg', 'base', 'linear', 'method', 'consider', 'overestim', 'wind', 'resist', 'capac', 'cabl', 'stay', 'bridg', 'propos', 'method', 'highli', 'accur', 'effici', 'pitch', 'moment', 'coeffici', 'major', 'effect', 'aerostat', 'stabil', 'cabl', 'stay', 'bridg', 'final', 'aerostat', 'failur', 'mechan', 'cabl', 'stay', 'bridg', 'explain', 'trace', 'aerostat', 'instabl', 'path']","['advanc', 'aerostat', 'stabil', 'analysi', 'cabl', 'bridg', 'finit', 'element', 'method', 'concept', 'limit', 'point', 'instabl', 'nonlinear', 'finit', 'element', 'method', 'aerostat', 'stabil', 'cabl', 'bridg', 'geometr', 'nonlinear', 'compon', 'load', 'method', 'exampl', 'bridg', 'second', 'santou', 'bay', 'cabl', 'bridg', 'main', 'span', 'length', 'china', 'aerostat', 'stabil', 'exampl', 'bridg', 'linear', 'method', 'effect', 'pitch', 'moment', 'coeffici', 'aerostat', 'stabil', 'bridg', 'result', 'aerostat', 'instabl', 'cabl', 'bridg', 'linear', 'method', 'overestim', 'wind', 'capac', 'cabl', 'bridg', 'method', 'accur', 'effici', 'pitch', 'moment', 'coeffici', 'major', 'effect', 'aerostat', 'stabil', 'cabl', 'bridg', 'aerostat', 'failur', 'mechan', 'cabl', 'bridg', 'aerostat', 'instabl', 'path']","['load', 'finit', 'stabil', 'element', 'cabl', 'santou', 'stay', 'analysi', 'point', 'aerostat', 'geometr', 'bridg', 'china', 'pitch', 'failur', 'bridg', 'wind', 'limit', 'advanc', 'nonlinear', 'mechan', 'nonlinear', 'method', 'moment', 'bay', 'coeffici', 'instabl']"
417,1495,"['laptop', 'zip', 'ghz', 'plu', 'intel', 'pentium', 'processor', 'reach', 'covet', 'ghz', 'mark', 'speed', 'hungri', 'mobil', 'user', 'tempt', 'buy', 'laptop', 'chip', 'exclus', 'test', 'ghz', 'notebook', 'fastest', 'unit', 'test', 'new', 'model', 'fail', 'make', 'dramat', 'gain', 'compar', 'base', 'intel', 'ghz', 'mobil', 'chip', 'ghz', 'notebook', 'carri', 'hefti', 'price', 'premium', 'buyer', 'seek', 'good', 'perform', 'good', 'price', 'prefer', 'ghz', 'unit', 'instead']","['laptop', 'ghz', 'intel', 'pentium', 'processor', 'covet', 'ghz', 'mark', 'speed', 'hungri', 'mobil', 'user', 'buy', 'laptop', 'chip', 'exclus', 'test', 'notebook', 'fastest', 'unit', 'new', 'model', 'dramat', 'gain', 'intel', 'ghz', 'mobil', 'chip', 'ghz', 'notebook', 'hefti', 'price', 'premium', 'buyer', 'good', 'perform', 'good', 'price', 'ghz', 'unit']","['mobil', '2', 'pentium', '4', 'intel', 'm', 'notebook', 'ghz', 'laptop', 'processor']"
418,1885,"['analysi', 'nonlinear', 'time', 'delay', 'system', 'use', 'modul', 'non', 'commut', 'ring', 'theori', 'non', 'commut', 'ring', 'introduc', 'provid', 'basi', 'studi', 'nonlinear', 'control', 'system', 'time', 'delay', 'left', 'ore', 'ring', 'non', 'commut', 'polynomi', 'defin', 'field', 'meromorph', 'function', 'suggest', 'framework', 'studi', 'approach', 'gener', 'broader', 'class', 'nonlinear', 'system', 'delay', 'call', 'gener', 'roesser', 'system', 'final', 'theori', 'appli', 'analyz', 'nonlinear', 'time', 'delay', 'system', 'weak', 'observ', 'defin', 'character', 'gener', 'known', 'linear', 'result', 'properti', 'close', 'submodul', 'develop', 'obtain', 'result', 'access', 'system']","['analysi', 'nonlinear', 'time', 'delay', 'system', 'modul', 'commut', 'ring', 'theori', 'commut', 'ring', 'basi', 'studi', 'nonlinear', 'control', 'system', 'time', 'commut', 'polynomi', 'field', 'meromorph', 'function', 'framework', 'studi', 'approach', 'broader', 'class', 'nonlinear', 'system', 'delay', 'roesser', 'system', 'theori', 'nonlinear', 'time', 'delay', 'system', 'weak', 'observ', 'character', 'gener', 'linear', 'result', 'properti', 'submodul', 'result', 'access', 'system']","['time', 'control', 'modul', 'ore', 'observ', 'system', 'delay', 'roesser', 'meromorph', 'function', 'weak', 'ring', 'gener', 'ring', 'noncommut', 'left', 'nonlinear', 'polynomi']"
419,1902,"['engin', 'plug', 'softwar', 'compon', 'support', 'collabor', 'work', 'softwar', 'applic', 'requir', 'oper', 'work', 'support', 'includ', 'collabor', 'edit', 'group', 'awar', 'version', 'messag', 'autom', 'notif', 'ordin', 'agent', 'approach', 'hard', 'code', 'facil', 'applic', 'fix', 'function', 'limit', 'abil', 'reus', 'groupwar', 'implement', 'recent', 'work', 'seamlessli', 'ad', 'capabl', 'compon', 'base', 'applic', 'set', 'collabor', 'work', 'support', 'plug', 'softwar', 'compon', 'varieti', 'applic', 'techniqu', 'descript', 'novel', 'architectur', 'user', 'interfac', 'adapt', 'implement', 'techniqu', 'collabor', 'work', 'support', 'compon', 'develop', 'report', 'experi', 'date', 'method', 'support', 'collabor', 'work', 'enhanc', 'compon', 'base', 'system', 'discuss', 'advantag', 'approach', 'convent', 'techniqu']","['engin', 'plug', 'softwar', 'compon', 'collabor', 'work', 'softwar', 'applic', 'oper', 'work', 'support', 'collabor', 'group', 'awar', 'notif', 'ordin', 'agent', 'hard', 'code', 'facil', 'applic', 'function', 'abil', 'reus', 'groupwar', 'implement', 'recent', 'work', 'capabl', 'compon', 'applic', 'collabor', 'work', 'plug', 'softwar', 'compon', 'varieti', 'applic', 'techniqu', 'descript', 'novel', 'architectur', 'user', 'interfac', 'adapt', 'implement', 'techniqu', 'collabor', 'work', 'compon', 'report', 'experi', 'date', 'method', 'collabor', 'work', 'enhanc', 'compon', 'system', 'discuss', 'advantag', 'convent', 'techniqu']","['messag', 'groupwar', 'autom', 'collabor', 'applic', 'group', 'notif', 'plug', 'softwar', 'oper', 'tool', 'version', 'awar', 'support', 'edit', 'work', 'compon']"
420,1861,"['technolog', 'distanc', 'educ', 'global', 'perspect', 'altern', 'deliveri', 'mechan', 'technolog', 'provid', 'posit', 'impact', 'deliveri', 'mechan', 'employ', 'distanc', 'educ', 'univers', 'level', 'institut', 'incorpor', 'distanc', 'educ', 'way', 'extend', 'classroom', 'institut', 'investig', 'new', 'deliveri', 'mechan', 'support', 'revis', 'perspect', 'educ', 'institut', 'revis', 'process', 'interact', 'student', 'take', 'learner', 'center', 'approach', 'deliveri', 'educ', 'articl', 'discuss', 'impact', 'technolog', 'deliveri', 'mechan', 'employ', 'distanc', 'educ', 'framework', 'propos', 'present', 'descript', 'altern', 'mode', 'gener', 'deliveri', 'mechan', 'suggest', 'institut', 'adopt', 'deliveri', 'mechan', 'employ', 'asynchron', 'mode', 'gain', 'benefit', 'technolog', 'approach', 'repres', 'truli', 'innov', 'use', 'technolog', 'distanc', 'educ', 'approach', 'creat', 'student', 'orient', 'environ', 'maintain', 'high', 'level', 'interact', 'factor', 'contribut', 'student', 'satisfact', 'overal', 'educ', 'experi']","['technolog', 'distanc', 'educ', 'global', 'perspect', 'altern', 'deliveri', 'mechan', 'technolog', 'posit', 'impact', 'deliveri', 'mechan', 'distanc', 'educ', 'univers', 'level', 'institut', 'distanc', 'educ', 'way', 'classroom', 'institut', 'new', 'deliveri', 'mechan', 'support', 'perspect', 'educ', 'institut', 'process', 'student', 'learner', 'approach', 'deliveri', 'educ', 'articl', 'impact', 'technolog', 'deliveri', 'mechan', 'distanc', 'educ', 'framework', 'present', 'descript', 'altern', 'mode', 'gener', 'deliveri', 'mechan', 'institut', 'deliveri', 'mechan', 'asynchron', 'mode', 'benefit', 'technolog', 'approach', 'repres', 'innov', 'use', 'technolog', 'distanc', 'educ', 'approach', 'student', 'environ', 'high', 'level', 'interact', 'factor', 'student', 'satisfact', 'overal', 'educ', 'experi']","['satisfact', 'mode', 'learner', 'asynchron', 'perspect', 'educ', 'center', 'technolog', 'educ', 'univers', 'approach', 'student', 'global', 'distanc']"
421,1615,"['laguerr', 'approxim', 'fraction', 'system', 'system', 'characteris', 'fraction', 'power', 'pole', 'call', 'fraction', 'system', 'laguerr', 'orthogon', 'polynomi', 'employ', 'approxim', 'fraction', 'system', 'minimum', 'phase', 'reduc', 'order', 'ration', 'transfer', 'function', 'time', 'frequenc', 'domain', 'analysi', 'exhibit', 'accuraci', 'approxim']","['laguerr', 'approxim', 'fraction', 'system', 'system', 'fraction', 'power', 'pole', 'fraction', 'system', 'laguerr', 'orthogon', 'polynomi', 'approxim', 'fraction', 'system', 'minimum', 'phase', 'order', 'ration', 'transfer', 'function', 'time', 'frequenc', 'domain', 'analysi', 'exhibit', 'accuraci', 'approxim']","['function', 'system', 'pole', 'ration', 'polynomi', 'minimum', 'control', 'analysi', 'order', 'orthogon', 'reduc', 'frequenc', 'loop', 'close', 'transfer', 'laguerr', 'time', 'approxim', 'domain', 'power', 'fraction', 'robust', 'phase']"
422,1650,"['low', 'mid', 'speed', 'copier', 'buyer', 'guid', 'low', 'mid', 'speed', 'copier', 'market', 'transform', 'univers', 'adopt', 'digit', 'solut', 'day', 'analogu', 'copier', 'number', 'remain', 'vendor', 'plan', 'withdraw', 'sector', '2005', 'reflect', 'grow', 'market', 'digit', 'vendor', 'reduc', 'price', 'make', 'digit', 'solut', 'afford', 'battl', 'copier', 'market', 'intens', 'popular', 'multifunct', 'devic', 'go', 'transform', 'offic', 'equip', 'market', 'total', 'cost', 'ownership', 'increasingli', 'import', 'budget', 'squeez', 'cost', 'effect', 'solut', 'surviv', 'shake']","['low', 'mid', 'speed', 'copier', 'buyer', 'low', 'mid', 'speed', 'copier', 'market', 'univers', 'adopt', 'digit', 'solut', 'day', 'copier', 'vendor', 'sector', 'market', 'digit', 'vendor', 'price', 'digit', 'solut', 'afford', 'battl', 'copier', 'market', 'intens', 'popular', 'multifunct', 'devic', 'transform', 'offic', 'equip', 'market', 'total', 'cost', 'ownership', 'import', 'budget', 'cost', 'effect', 'solut', 'shake']","['low', 'mid', 'ownership', 'cost', 'market', 'total', 'copier', 'speed']"
423,1648,"['spatial', 'solut', 'offic', 'furnitur', 'stress', 'offic', 'consid', 'design', 'furnitur', 'staff', 'need', 'major', 'buy', 'decis']","['spatial', 'solut', 'offic', 'furnitur', 'stress', 'offic', 'design', 'furnitur', 'staff', 'major', 'buy', 'decis']","['staff', 'need', 'furnitur', 'buy', 'offic', 'decis']"
424,1714,"['hord', 'multicast', 'base', 'protocol', 'anonym', 'widespread', 'accept', 'internet', 'public', 'medium', 'commun', 'inform', 'retriev', 'rise', 'concern', 'person', 'privaci', 'user', 'erod', 'cooper', 'network', 'entiti', 'technic', 'solut', 'maintain', 'privaci', 'provid', 'anonym', 'present', 'protocol', 'initi', 'anonym', 'call', 'hord', 'use', 'forward', 'mechan', 'similar', 'use', 'previou', 'protocol', 'send', 'data', 'protocol', 'make', 'use', 'multicast', 'rout', 'anonym', 'receiv', 'data', 'result', 'shorter', 'transmiss', 'latenc', 'requir', 'work', 'protocol', 'particip', 'term', 'messag', 'process', 'present', 'comparison', 'secur', 'anonym', 'hord', 'previou', 'protocol', 'use', 'quantit', 'definit', 'anonym', 'unlink', 'analysi', 'show', 'hord', 'provid', 'anonym', 'degre', 'similar', 'crowd', 'onion', 'rout', 'hord', 'numer', 'perform', 'advantag']","['hord', 'protocol', 'anonym', 'widespread', 'accept', 'internet', 'public', 'medium', 'commun', 'inform', 'retriev', 'concern', 'person', 'privaci', 'user', 'network', 'entiti', 'technic', 'solut', 'privaci', 'anonym', 'present', 'protocol', 'initi', 'anonym', 'hord', 'use', 'mechan', 'similar', 'previou', 'protocol', 'data', 'protocol', 'use', 'multicast', 'receiv', 'data', 'result', 'shorter', 'transmiss', 'latenc', 'protocol', 'particip', 'term', 'messag', 'present', 'comparison', 'secur', 'anonym', 'previou', 'protocol', 'quantit', 'definit', 'anonym', 'unlink', 'analysi', 'hord', 'anonym', 'degre', 'similar', 'crowd', 'onion', 'hord', 'numer', 'perform', 'advantag']","['mechan', 'multicast', 'protocol', 'rout', 'initi', 'latenc', 'hord', 'cooper', 'network', 'anonym', 'onion', 'internet', 'perform', 'forward', 'unlink', 'privaci', 'crowd', 'person', 'transmiss', 'entiti']"
425,1776,"['job', 'rotat', 'academ', 'librari', 'damn', 'damn', 'don', 'articl', 'consid', 'job', 'rotat', 'systemat', 'movement', 'employe', 'job', 'tool', 'organiz', 'develop', 'tool', 'kit', 'brief', 'consider', 'use', 'print', 'internet', 'literatur', 'subject', 'discuss', 'pro', 'con', 'job', 'rotat', 'applic', 'job', 'rotat', 'method', 'ryerson', 'univers', 'librari', 'small', 'academ', 'librari', 'conclud', 'articl', 'order', 'illustr', 'process', 'insight', 'exampl']","['job', 'rotat', 'academ', 'librari', 'damn', 'don', 'articl', 'consid', 'job', 'rotat', 'systemat', 'movement', 'employe', 'job', 'tool', 'organiz', 'develop', 'tool', 'kit', 'brief', 'consider', 'use', 'print', 'internet', 'literatur', 'subject', 'discuss', 'pro', 'con', 'job', 'rotat', 'applic', 'job', 'rotat', 'method', 'univers', 'small', 'academ', 'librari', 'conclud', 'articl', 'order', 'illustr', 'process', 'insight', 'exampl']","['organiz', 'movement', 'systemat', 'develop', 'academ', 'univers', 'employe', 'librari', 'rotat', 'ryerson', 'job']"
426,1471,"['commerc', 'resourc', 'do', 'busi', 'internet', 'differ', 'type', 'commerc', 'depend', 'sell', 'buy', 'addit', 'commerc', 'exchang', 'fund', 'good', 'servic', 'encompass', 'entir', 'infrastructur', 'servic', 'comput', 'hardwar', 'softwar', 'product', 'technolog', 'commun', 'format', 'paper', 'discuss', 'commerc', 'terminolog', 'type', 'inform', 'resourc', 'includ', 'book', 'web', 'site']","['commerc', 'resourc', 'busi', 'internet', 'differ', 'type', 'addit', 'commerc', 'exchang', 'fund', 'good', 'servic', 'encompass', 'entir', 'infrastructur', 'servic', 'comput', 'hardwar', 'softwar', 'product', 'technolog', 'commun', 'format', 'paper', 'commerc', 'terminolog', 'type', 'inform', 'resourc', 'book', 'site']","['resourc', 'e', 'terminolog', 'commerc', 'book', 'internet', 'inform', 'busi', 'web', 'site']"
427,1568,"['natur', 'languag', 'artifici', 'life', 'articl', 'aim', 'linguist', 'particular', 'studi', 'lexico', 'syntact', 'aspect', 'languag', 'provid', 'fertil', 'ground', 'artifici', 'life', 'model', 'survey', 'model', 'develop', 'decad', 'half', 'present', 'demonstr', 'alif', 'techniqu', 'lot', 'offer', 'explanatori', 'theori', 'languag', 'argu', 'structur', 'languag', 'determin', 'interact', 'complex', 'adapt', 'system', 'learn', 'cultur', 'biolog', 'evolut', 'comput', 'simul', 'inform', 'theoret', 'linguist', 'appropri', 'respons', 'challeng', 'explain', 'real', 'linguist', 'data', 'term', 'process', 'underpin', 'human', 'languag']","['natur', 'languag', 'artifici', 'life', 'articl', 'linguist', 'particular', 'studi', 'syntact', 'aspect', 'languag', 'fertil', 'ground', 'artifici', 'life', 'survey', 'model', 'decad', 'half', 'demonstr', 'alif', 'techniqu', 'lot', 'explanatori', 'theori', 'languag', 'structur', 'languag', 'interact', 'complex', 'adapt', 'system', 'cultur', 'biolog', 'evolut', 'comput', 'simul', 'theoret', 'linguist', 'appropri', 'respons', 'challeng', 'real', 'linguist', 'data', 'term', 'process', 'underpin', 'human', 'languag']","['aspect', 'system', 'comput', 'syntact', 'lexico', 'learn', 'cultur', 'biolog', 'languag', 'evolut', 'simul', 'alif', 'natur', 'artifici', 'linguist', 'life', 'adapt']"
428,1630,"['digit', 'domain', 'self', 'calibr', 'techniqu', 'video', 'rate', 'pipelin', 'convert', 'use', 'gaussian', 'white', 'nois', 'digit', 'domain', 'self', 'calibr', 'techniqu', 'video', 'rate', 'pipelin', 'convert', 'base', 'gaussian', 'white', 'nois', 'input', 'signal', 'present', 'propos', 'algorithm', 'simpl', 'effici', 'design', 'exampl', 'shown', 'illustr', 'overal', 'linear', 'pipelin', 'adc', 'highli', 'improv', 'use', 'techniqu']","['digit', 'domain', 'self', 'calibr', 'techniqu', 'video', 'rate', 'pipelin', 'convert', 'gaussian', 'white', 'nois', 'digit', 'domain', 'self', 'calibr', 'techniqu', 'video', 'rate', 'pipelin', 'convert', 'gaussian', 'white', 'nois', 'input', 'signal', 'simpl', 'effici', 'design', 'exampl', 'overal', 'linear', 'pipelin', 'adc', 'techniqu']","['nois', 'techniqu', 'self', 'linear', 'domain', 'video', 'adc', 'white', 'rate', 'pipelin', 'calibr', 'input', 'digit', 'signal', 'convert', 'gaussian', 'a/d']"
429,1494,"['maker', 'gone', 'maker', 'dwindl', 'plan', 'make', 'purchas', 'soon', 'thing', 'look', 'buy']","['maker', 'maker', 'make', 'purchas', 'thing']","['pc', 'purchas', 'maker']"
430,1903,"['bliss', 'program', 'languag', 'histori', 'bliss', 'program', 'languag', 'invent', 'william', 'wulf', 'carnegi', 'mellon', 'univers', '1969', 'origin', 'dec', 'pdp', 'bliss', 'caught', 'ronald', 'brender', 'dec', 'digit', 'equip', 'corpor', 'year', 'collabor', 'includ', 'creation', 'bliss', 'pdp', 'bliss', 'adopt', 'dec', 'implement', 'languag', 'use', 'new', 'line', 'vax', 'comput', '1975', 'dec', 'develop', 'complet', 'new', 'gener', 'blisss', 'vax', 'pdp', 'pdp', 'wide', 'use', 'dec', '1970', '1980', 'creation', 'alpha', 'architectur', 'earli', '1990', 'bliss', 'extend', 'bit', 'flavor', 'bliss', 'support', 'intel', 'architectur', 'introduc', '1995', 'support', 'progress', 'bliss', 'number', 'unusu', 'characterist', 'typeless', 'requir', 'use', 'explicit', 'content', 'oper', 'written', 'period', 'dot', 'take', 'algorithm', 'approach', 'data', 'structur', 'definit', 'goto', 'express', 'languag', 'unusu', 'rich', 'compil', 'time', 'languag', 'paper', 'review', 'evolut', 'use', 'bliss', 'decad', 'lifetim', 'emphasi', 'languag', 'evolv', 'facilit', 'portabl', 'program', 'retain', 'initi', 'highli', 'machin', 'specif', 'charact', 'final', 'success', 'characterist', 'assess']","['bliss', 'program', 'languag', 'histori', 'bliss', 'program', 'languag', 'william', 'wulf', 'carnegi', 'mellon', 'univers', 'dec', 'pdp', 'bliss', 'ronald', 'brender', 'dec', 'digit', 'equip', 'corpor', 'year', 'collabor', 'creation', 'bliss', 'pdp', 'bliss', 'dec', 'implement', 'languag', 'new', 'line', 'vax', 'comput', 'dec', 'new', 'gener', 'blisss', 'vax', 'pdp', 'pdp', 'dec', 'creation', 'alpha', 'earli', 'bliss', 'bit', 'flavor', 'support', 'intel', 'architectur', 'support', 'progress', 'number', 'unusu', 'characterist', 'typeless', 'explicit', 'content', 'period', 'dot', 'algorithm', 'approach', 'data', 'structur', 'definit', 'goto', 'express', 'languag', 'rich', 'compil', 'time', 'languag', 'paper', 'evolut', 'use', 'bliss', 'decad', 'lifetim', 'emphasi', 'languag', 'facilit', 'portabl', 'initi', 'machin', 'specif', 'charact', 'success', 'characterist']","['time', 'definit', 'data', 'structur', 'languag', 'machin', 'bliss', 'portabl', 'program', 'implement', 'compil', 'orient']"
431,179,"['document', 'base', 'workflow', 'model', 'case', 'base', 'reason', 'approach', 'workflow', 'model', 'use', 'busi', 'process', 'analysi', 'built', 'workflow', 'help', 'compani', 'streamlin', 'intern', 'process', 'reduc', 'overhead', 'result', 'workflow', 'model', 'need', 'manag', 'inform', 'asset', 'systemat', 'fashion', 'reus', 'result', 'like', 'enhanc', 'qualiti', 'model', 'paper', 'propos', 'document', 'base', 'workflow', 'model', 'mechan', 'employ', 'case', 'base', 'reason', 'cbr', 'techniqu', 'effect', 'reus', 'design', 'output', 'repositori', 'propos', 'support', 'cbr', 'process', 'real', 'life', 'case', 'illustr', 'demonstr', 'use', 'approach']","['document', 'case', 'approach', 'workflow', 'model', 'use', 'busi', 'process', 'analysi', 'help', 'compani', 'intern', 'process', 'overhead', 'result', 'need', 'inform', 'asset', 'systemat', 'fashion', 'result', 'like', 'enhanc', 'qualiti', 'paper', 'document', 'mechan', 'case', 'cbr', 'techniqu', 'effect', 'reus', 'design', 'repositori', 'support', 'cbr', 'process', 'real', 'life', 'case', 'demonstr', 'use', 'approach']","['reason', 'output', 'document', 'case', 'analysi', 'asset', 'workflow', 'model', 'compani', 'base', 'busi', 'inform', 'design', 'process', 'reus']"
432,1803,"['linear', 'complex', 'polyphas', 'power', 'residu', 'sequenc', 'known', 'famili', 'binari', 'legendr', 'quadrat', 'residu', 'sequenc', 'generalis', 'multipl', 'valu', 'case', 'employ', 'polyphas', 'represent', 'phase', 'sequenc', 'prime', 'prime', 'length', 'construct', 'index', 'sequenc', 'length', 'equival', 'coset', 'pth', 'power', 'residu', 'non', 'residu', 'modulo', 'linear', 'complex', 'polyphas', 'sequenc', 'deriv', 'shown', 'fall', 'class', 'depend', 'valu', 'assign', 'sub', 'initi', 'digit', 'sequenc', 'belong', 'set', 'pth', 'power', 'residu', 'characterist', 'polynomi', 'linear', 'feedback', 'shift', 'regist', 'gener', 'sequenc', 'deriv']","['linear', 'complex', 'polyphas', 'power', 'residu', 'sequenc', 'famili', 'binari', 'legendr', 'quadrat', 'residu', 'sequenc', 'multipl', 'case', 'polyphas', 'represent', 'phase', 'sequenc', 'prime', 'prime', 'length', 'index', 'sequenc', 'length', 'pth', 'power', 'residu', 'residu', 'linear', 'complex', 'polyphas', 'sequenc', 'fall', 'class', 'valu', 'sub', 'initi', 'digit', 'sequenc', 'belong', 'pth', 'power', 'residu', 'characterist', 'polynomi', 'shift', 'regist', 'sequenc']","['polyphas', 'stream', 'polynomi', 'key', 'p', 'feedback', 'sequenc', 'applic', 'cryptograph', 'cipher', 'legendr', 'valu', 'binari', 'case', 'multipl', 'complex', 'shift', 'power', 'residu', 'quadrat', 'linear', 'phase', 'regist']"
433,1469,"['necess', 'real', 'time', 'fact', 'fiction', 'digit', 'refer', 'system', 'current', 'discuss', 'trend', 'digit', 'refer', 'emphas', 'use', 'real', 'time', 'digit', 'refer', 'servic', 'recent', 'articl', 'question', 'util', 'use', 'asynchron', 'servic', 'mail', 'articl', 'use', 'data', 'asker', 'digit', 'refer', 'servic', 'demonstr', 'asynchron', 'servic', 'use', 'use', 'greater', 'util', 'real', 'time', 'system']","['necess', 'real', 'time', 'fact', 'fiction', 'digit', 'refer', 'system', 'current', 'discuss', 'trend', 'digit', 'refer', 'real', 'time', 'digit', 'refer', 'servic', 'recent', 'articl', 'util', 'use', 'asynchron', 'servic', 'mail', 'articl', 'data', 'asker', 'digit', 'refer', 'servic', 'asynchron', 'servic', 'use', 'greater', 'util', 'real', 'time', 'system']","['time', 'mail', 'person', 'asynchron', 'e', 'servic', 'real', 'internet', 'refer', 'asker', 'base', 'librari', 'servic', 'digit']"
434,1508,"['rat', 'robot', 'rescu', 'earli', 'media', 'inquiri', 'start', 'arriv', 'offic', 'center', 'robot', 'assist', 'search', 'rescu', 'www', 'crasar', 'org', 'crasar', 'director', 'thought', 'press', 'call', 'follow', 'recent', 'humanitarian', 'award', 'given', 'center', 'founder', 'john', 'blitch', 'success', 'use', 'small', 'backpack', 'robot', 'world', 'trade', 'center', 'disast', 'instead', 'ask', 'comment', 'roborat', 'studi', '2002', 'natur', 'studi', 'rat', 'medial', 'forc', 'brain', 'implant', 'underw', 'oper', 'condit', 'forc', 'form', 'guid', 'behavior', 'aspect', 'thought', 'use', 'search', 'rescu', 'articl', 'close', 'comment', 'suggest', 'guid', 'rat', 'serv', 'mobil', 'robot', 'biolog', 'sensor', 'roboticist', 'train', 'commit', 'technolog', 'help', 'save', 'live', 'reduc', 'risk', 'rescuer', 'rat']","['rat', 'earli', 'media', 'inquiri', 'offic', 'center', 'robot', 'search', 'rescu', 'www', 'crasar', 'org', 'crasar', 'director', 'press', 'follow', 'recent', 'humanitarian', 'award', 'center', 'founder', 'john', 'blitch', 'small', 'backpack', 'robot', 'world', 'trade', 'disast', 'comment', 'roborat', 'natur', 'studi', 'medial', 'forc', 'brain', 'implant', 'underw', 'oper', 'condit', 'forc', 'form', 'behavior', 'aspect', 'use', 'search', 'rescu', 'articl', 'comment', 'guid', 'rat', 'mobil', 'robot', 'biolog', 'sensor', 'roboticist', 'train', 'technolog', 'help', 'live', 'risk', 'rescuer', 'rat']","['mobil', 'biolog', 'assist', 'rat', 'sensor', 'search', 'rescu', 'guid', 'robot']"
